course_encoding,userid,exam_fail,final_fail,exam_gifted,final_gifted
72,1562,1,1,0,0
72,1573,0,0,1,1
72,1575,0,0,0,0
72,1578,0,0,1,1
72,1579,0,0,0,0
72,1588,0,0,1,1
72,1670,0,0,0,0
72,1810,0,0,0,0
72,3905,0,0,0,0
72,3951,1,0,0,0
72,4585,1,1,0,0
72,5731,0,0,1,1
72,5732,0,0,1,1
72,5752,0,0,0,0
72,5758,0,0,1,1
72,5768,1,0,0,1
72,5774,1,1,0,0
72,5778,0,0,0,0
72,5781,0,0,0,0
72,5783,0,0,0,0
72,5817,0,0,0,0
72,5819,0,0,1,1
72,5828,0,0,0,0
72,5833,0,0,1,1
72,5841,0,0,1,1
72,5847,0,0,0,0
72,5865,0,0,1,1
72,5867,0,0,1,1
72,5873,0,0,0,0
72,5874,0,0,0,0
72,5918,0,0,0,0
72,5920,0,0,1,1
72,5921,1,1,0,0
72,5923,0,0,0,0
72,5939,0,0,0,0
72,5944,0,0,0,0
72,5953,0,0,0,0
72,5958,0,0,0,0
72,6213,0,0,0,0
72,6214,0,0,0,0
72,6222,0,0,0,0
72,6223,0,0,0,0
72,6226,1,1,0,0
72,6228,0,0,1,1
72,6231,0,0,1,1
72,6232,0,0,1,1
72,6233,0,0,1,1
72,6235,0,0,1,1
72,6236,0,0,1,1
72,6239,0,0,1,1
72,6243,0,0,1,1
72,6248,0,0,1,1
72,6249,0,0,0,0
72,6256,0,0,0,0
72,6259,0,0,0,0
72,6261,0,0,1,1
72,6262,0,0,1,1
72,6267,0,0,1,1
72,6275,0,0,1,1
72,6277,0,0,0,0
72,6278,0,0,0,0
72,6281,1,1,0,0
72,6282,0,0,1,1
72,6284,0,0,0,0
72,6285,1,1,0,0
72,6286,0,0,0,0
72,6288,0,0,1,1
72,6289,0,0,1,1
72,6290,0,0,0,0
72,6293,0,0,0,0
72,6631,0,0,1,1
73,454,1,1,0,0
73,539,0,0,1,1
73,546,0,0,1,1
73,566,0,0,0,0
73,1048,1,1,0,0
73,1528,1,0,0,0
73,1534,0,0,1,1
73,1536,0,0,0,0
73,1543,0,0,1,1
73,1554,0,0,0,0
73,1558,0,0,0,0
73,1562,0,0,0,0
73,1573,0,0,0,0
73,1575,0,0,1,1
73,1578,0,0,1,1
73,1579,0,0,1,1
73,1588,0,0,0,0
73,1664,0,0,0,0
73,1670,0,0,0,0
73,1810,1,0,0,0
73,3001,0,0,1,1
73,5731,1,0,0,0
73,5732,0,0,1,1
73,5752,0,0,1,1
73,5755,1,1,0,0
73,5758,0,0,1,1
73,5768,0,0,0,0
73,5772,1,1,0,0
73,5774,1,1,0,0
73,5778,0,0,0,0
73,5781,0,0,0,0
73,5783,1,0,0,0
73,5817,0,0,0,0
73,5819,0,0,0,0
73,5828,0,0,0,0
73,5833,0,0,1,1
73,5841,0,0,0,0
73,5847,0,0,1,1
73,5865,0,0,0,0
73,5867,0,0,0,0
73,5873,0,0,1,1
73,5874,0,0,1,1
73,5878,1,1,0,0
73,5892,1,1,0,0
73,5919,1,1,0,0
73,5920,0,0,0,0
73,5921,0,0,0,0
73,5923,0,0,0,0
73,5939,0,0,0,0
73,5944,0,0,0,0
73,5952,1,1,0,0
73,5953,0,0,1,1
73,5958,0,0,0,1
73,6210,1,0,0,0
73,6213,0,0,0,0
73,6214,0,0,0,0
73,6222,0,0,0,0
73,6223,0,0,1,1
73,6226,0,0,0,0
73,6228,0,0,0,0
73,6231,0,0,1,1
73,6232,0,0,0,0
73,6233,0,0,0,0
73,6235,0,0,0,0
73,6236,0,0,1,1
73,6239,0,0,0,0
73,6243,0,0,0,0
73,6248,1,0,0,0
73,6249,0,0,0,0
73,6250,0,0,1,1
73,6252,1,1,0,0
73,6253,0,0,1,1
73,6256,0,0,1,1
73,6259,0,0,0,0
73,6260,1,1,0,0
73,6261,0,0,0,0
73,6262,0,0,1,1
73,6267,0,0,1,1
73,6273,1,1,0,0
73,6275,1,0,0,1
73,6277,0,0,0,0
73,6278,0,0,0,0
73,6279,1,1,0,0
73,6281,0,0,0,0
73,6282,1,0,0,1
73,6284,0,0,0,0
73,6285,0,0,0,0
73,6286,0,0,1,1
73,6288,0,0,1,1
73,6289,0,0,1,1
73,6290,0,0,1,1
73,6293,0,0,1,1
73,6631,0,0,0,0
73,6696,1,1,0,0
75,454,1,1,0,0
75,1036,0,0,0,0
75,1528,0,0,0,0
75,1531,0,0,0,0
75,1534,0,0,1,1
75,1536,0,0,1,1
75,1540,0,0,0,0
75,1543,0,0,1,1
75,1545,0,0,0,0
75,1546,0,0,1,1
75,1554,0,0,1,1
75,1557,0,0,1,1
75,1558,0,0,1,1
75,1559,0,0,0,0
75,1562,0,0,0,0
75,1573,0,0,1,1
75,1575,0,0,1,1
75,1578,0,0,1,1
75,1579,0,0,1,1
75,1588,0,0,1,1
75,1596,0,0,1,1
75,1612,0,0,0,0
75,1624,0,0,0,0
75,1670,0,0,0,0
75,1808,0,0,0,0
75,1810,0,0,0,0
75,1823,0,0,1,1
75,1834,0,0,1,1
75,2955,0,0,0,0
75,3819,0,0,1,1
75,4017,1,1,0,0
75,4044,0,0,1,1
75,4585,1,0,0,1
75,5725,0,0,0,0
75,5730,0,0,1,1
75,5731,0,0,1,1
75,5732,0,0,1,1
75,5733,0,0,1,1
75,5734,0,0,1,1
75,5737,0,0,1,1
75,5752,0,0,0,0
75,5755,1,1,0,0
75,5758,0,0,1,1
75,5768,0,0,1,1
75,5772,0,0,0,0
75,5774,0,0,0,0
75,5778,0,0,0,0
75,5781,0,0,1,1
75,5783,0,0,1,1
75,5785,0,0,1,1
75,5793,1,1,0,0
75,5797,0,0,0,0
75,5809,1,1,0,0
75,5816,0,0,1,1
75,5817,0,0,0,0
75,5819,0,0,1,1
75,5828,0,0,0,0
75,5833,0,0,1,1
75,5841,0,0,1,1
75,5847,0,0,0,0
75,5863,0,0,1,1
75,5864,0,0,0,0
75,5865,0,0,1,1
75,5867,0,0,1,1
75,5869,0,0,0,0
75,5870,0,0,1,1
75,5871,0,0,1,1
75,5873,0,0,0,0
75,5874,0,0,1,1
75,5878,0,0,1,1
75,5879,0,0,1,1
75,5891,0,0,0,0
75,5892,1,1,0,0
75,5912,0,0,0,0
75,5913,0,0,1,1
75,5918,0,0,0,0
75,5919,1,0,0,0
75,5920,0,0,1,1
75,5921,0,0,0,0
75,5923,0,0,0,0
75,5938,0,0,1,1
75,5939,0,0,1,1
75,5943,0,0,1,1
75,5944,0,0,1,1
75,5946,0,0,0,0
75,5952,0,0,1,1
75,5953,0,0,1,1
75,5958,0,0,1,1
75,5963,0,0,1,1
75,5970,0,0,1,1
75,5971,0,0,0,0
75,5972,0,0,1,1
75,5987,1,1,0,0
75,5988,0,0,1,1
75,5989,0,0,0,0
75,6205,0,0,1,1
75,6206,0,0,1,1
75,6207,0,0,1,1
75,6208,0,0,0,0
75,6209,0,0,0,0
75,6210,0,0,1,1
75,6212,0,0,0,0
75,6213,0,0,0,0
75,6214,0,0,0,0
75,6216,1,1,0,0
75,6218,0,0,0,0
75,6219,0,0,1,1
75,6220,0,0,1,1
75,6221,0,0,1,1
75,6222,0,0,0,0
75,6223,0,0,1,1
75,6224,1,0,0,0
75,6225,0,0,1,1
75,6226,0,0,0,0
75,6228,0,0,0,0
75,6230,0,0,1,1
75,6231,0,0,1,1
75,6232,0,0,1,1
75,6233,0,0,1,1
75,6234,0,0,1,1
75,6235,0,0,1,1
75,6236,0,0,1,1
75,6238,0,0,0,0
75,6239,0,0,1,1
75,6242,0,0,0,0
75,6243,0,0,1,1
75,6245,0,0,0,0
75,6246,1,0,0,0
75,6248,1,0,0,1
75,6249,0,0,0,0
75,6250,0,0,1,1
75,6251,0,0,1,1
75,6252,1,0,0,1
75,6253,0,0,1,1
75,6255,0,0,0,0
75,6256,0,0,1,1
75,6257,0,0,1,1
75,6258,0,0,0,0
75,6259,0,0,1,1
75,6260,0,0,1,1
75,6261,0,0,1,1
75,6262,0,0,1,1
75,6264,0,0,1,1
75,6265,0,0,1,1
75,6267,0,0,0,0
75,6268,0,0,1,1
75,6269,0,0,1,1
75,6270,0,0,0,0
75,6271,0,0,0,0
75,6272,0,0,1,1
75,6273,1,0,0,1
75,6274,0,0,1,1
75,6275,0,0,1,1
75,6276,1,0,0,1
75,6277,0,0,1,1
75,6278,0,0,0,0
75,6279,1,1,0,0
75,6280,1,1,0,0
75,6281,0,0,0,0
75,6282,0,0,1,1
75,6284,0,0,1,1
75,6285,0,0,1,1
75,6286,0,0,0,0
75,6287,0,0,1,1
75,6288,0,0,1,1
75,6289,0,0,1,1
75,6290,0,0,1,1
75,6291,0,0,0,0
75,6292,0,0,0,0
75,6293,0,0,1,1
75,6631,0,0,1,1
75,6696,1,0,0,0
77,454,0,0,1,1
77,1036,0,0,0,0
77,1528,0,0,1,1
77,1531,0,0,1,1
77,1534,0,0,0,0
77,1536,0,0,0,0
77,1540,0,0,0,0
77,1543,0,0,1,1
77,1545,0,0,1,1
77,1546,0,0,0,0
77,1554,0,0,0,0
77,1557,0,0,0,0
77,1558,0,0,0,0
77,1559,0,0,0,0
77,1562,0,0,0,0
77,1573,0,0,0,0
77,1575,0,0,0,0
77,1578,0,0,0,0
77,1579,0,0,0,0
77,1588,0,0,1,1
77,1596,0,0,1,1
77,1612,0,0,0,0
77,1624,0,0,1,1
77,1670,0,0,1,1
77,1808,0,0,0,0
77,1810,0,0,0,0
77,1823,0,0,0,0
77,1834,0,0,0,0
77,2955,0,0,0,0
77,3951,0,0,0,0
77,4044,0,0,1,1
77,5725,0,0,0,0
77,5730,0,0,0,0
77,5731,0,0,0,0
77,5732,0,0,0,0
77,5733,0,0,0,0
77,5734,0,0,1,1
77,5737,0,0,0,0
77,5752,0,0,1,1
77,5758,0,0,0,0
77,5768,0,0,1,1
77,5772,0,0,1,1
77,5774,0,0,0,0
77,5778,0,0,0,0
77,5781,0,0,0,0
77,5783,0,0,0,0
77,5785,0,0,1,1
77,5793,0,0,1,1
77,5797,0,0,1,1
77,5817,0,0,0,0
77,5819,0,0,0,0
77,5828,0,0,0,0
77,5833,0,0,0,0
77,5841,0,0,1,1
77,5847,0,0,0,0
77,5863,0,0,0,0
77,5864,0,0,1,1
77,5865,0,0,0,0
77,5867,0,0,0,0
77,5869,0,0,0,0
77,5870,0,0,0,0
77,5871,0,0,1,1
77,5873,0,0,1,1
77,5874,0,0,0,0
77,5878,0,0,1,1
77,5879,0,0,0,0
77,5891,0,0,0,0
77,5912,0,0,0,0
77,5913,0,0,1,1
77,5918,0,0,0,0
77,5919,0,0,0,0
77,5920,0,0,1,1
77,5921,0,0,0,0
77,5923,0,0,0,0
77,5938,0,0,0,0
77,5939,0,0,0,0
77,5943,0,0,0,0
77,5944,0,0,0,0
77,5946,0,0,0,0
77,5952,0,0,0,0
77,5953,0,0,0,0
77,5958,0,0,0,0
77,5963,0,0,0,0
77,5970,0,0,0,0
77,5971,0,0,1,1
77,5972,0,0,0,0
77,5988,0,0,0,0
77,5989,0,0,0,0
77,6205,0,0,1,1
77,6206,0,0,1,1
77,6207,0,0,1,1
77,6208,0,0,1,1
77,6209,0,0,0,0
77,6210,0,0,1,1
77,6212,0,0,0,0
77,6213,0,0,0,0
77,6214,0,0,0,0
77,6218,0,0,0,0
77,6219,0,0,0,0
77,6220,0,0,1,1
77,6221,0,0,1,1
77,6222,0,0,0,0
77,6223,0,0,0,0
77,6224,0,0,0,0
77,6225,0,0,0,0
77,6226,0,0,0,0
77,6228,0,0,0,0
77,6230,0,0,1,1
77,6231,0,0,0,0
77,6232,0,0,0,0
77,6233,0,0,0,0
77,6234,0,0,0,0
77,6235,0,0,0,0
77,6236,0,0,0,0
77,6238,0,0,0,0
77,6239,0,0,0,0
77,6242,0,0,1,1
77,6243,0,0,0,0
77,6245,0,0,0,0
77,6246,0,0,1,1
77,6248,0,0,0,0
77,6249,0,0,0,0
77,6250,0,0,1,1
77,6251,0,0,1,1
77,6252,1,1,0,0
77,6253,0,0,1,1
77,6255,0,0,0,0
77,6256,0,0,0,0
77,6257,0,0,1,1
77,6258,0,0,0,0
77,6259,0,0,0,0
77,6260,0,0,0,0
77,6261,0,0,1,1
77,6262,0,0,0,0
77,6264,0,0,0,0
77,6265,0,0,0,0
77,6267,0,0,0,0
77,6268,0,0,1,1
77,6269,0,0,0,0
77,6270,0,0,0,0
77,6272,0,0,0,0
77,6273,0,0,1,1
77,6274,0,0,1,1
77,6275,0,0,1,1
77,6276,0,0,1,1
77,6277,0,0,1,1
77,6278,0,0,0,0
77,6281,0,0,0,0
77,6282,0,0,1,1
77,6284,0,0,1,1
77,6285,0,0,0,0
77,6286,0,0,0,0
77,6287,0,0,0,0
77,6288,0,0,0,0
77,6289,0,0,1,1
77,6290,0,0,0,0
77,6291,0,0,0,0
77,6292,0,0,1,1
77,6293,0,0,0,0
77,6631,0,0,0,0
79,1036,1,0,0,1
79,1531,0,0,0,0
79,1540,0,0,0,0
79,1545,0,0,1,1
79,1546,0,0,1,1
79,1557,0,0,0,0
79,1559,0,0,0,0
79,1596,0,0,0,0
79,1612,0,0,0,0
79,1624,0,0,1,1
79,1808,0,0,0,0
79,1823,0,0,0,0
79,1834,0,0,0,0
79,2955,0,0,0,0
79,4044,0,0,1,1
79,5725,0,0,1,1
79,5730,0,0,0,0
79,5733,0,0,0,0
79,5734,0,0,0,0
79,5737,0,0,1,1
79,5785,0,0,1,1
79,5793,0,0,0,0
79,5797,0,0,1,1
79,5863,0,0,1,1
79,5864,0,0,1,1
79,5869,0,0,1,1
79,5870,0,0,1,1
79,5871,0,0,0,0
79,5878,0,0,0,0
79,5879,0,0,0,0
79,5891,0,0,1,1
79,5912,0,0,0,0
79,5913,0,0,1,1
79,5918,0,0,0,0
79,5938,0,0,0,0
79,5943,0,0,0,0
79,5946,0,0,0,0
79,5952,0,0,0,0
79,5963,0,0,1,1
79,5970,0,0,0,0
79,5971,0,0,1,1
79,5972,0,0,0,0
79,5988,0,0,0,0
79,5989,0,0,0,0
79,6205,0,0,0,0
79,6206,0,0,0,0
79,6207,0,0,0,0
79,6208,0,0,0,0
79,6209,0,0,0,0
79,6210,0,0,1,1
79,6212,0,0,0,0
79,6218,1,0,0,1
79,6219,0,0,0,0
79,6220,0,0,0,0
79,6221,0,0,0,0
79,6224,0,0,0,0
79,6225,0,0,1,1
79,6230,0,0,0,0
79,6233,0,0,1,1
79,6234,0,0,0,0
79,6238,0,0,0,0
79,6242,0,0,1,1
79,6245,0,0,0,0
79,6246,0,0,0,0
79,6250,0,0,1,1
79,6251,0,0,1,1
79,6253,0,0,0,0
79,6255,0,0,0,0
79,6257,0,0,0,0
79,6258,0,0,0,0
79,6264,0,0,0,0
79,6265,0,0,0,0
79,6268,0,0,0,0
79,6269,0,0,1,1
79,6270,0,0,1,1
79,6272,0,0,1,1
79,6273,0,0,0,0
79,6274,0,0,0,0
79,6276,0,0,0,0
79,6282,1,1,0,0
79,6287,0,0,0,0
79,6291,0,0,1,1
79,6292,0,0,0,0
80,1036,0,0,1,1
80,1531,0,0,1,1
80,1540,0,0,1,1
80,1545,0,0,1,1
80,1546,0,0,1,1
80,1557,0,0,1,1
80,1559,0,0,1,1
80,1596,0,0,1,1
80,1612,0,0,1,1
80,1624,0,0,1,1
80,1808,0,0,0,0
80,1823,0,0,1,1
80,1834,0,0,1,1
80,2955,1,0,0,0
80,4044,0,0,0,0
80,4735,1,1,0,0
80,5725,0,0,0,0
80,5730,0,0,1,1
80,5733,0,0,1,1
80,5734,0,0,1,1
80,5737,0,0,1,1
80,5785,0,0,0,1
80,5793,0,0,0,0
80,5797,0,0,1,1
80,5863,0,0,1,1
80,5864,0,0,1,1
80,5865,1,1,0,0
80,5869,0,0,0,0
80,5870,0,0,1,1
80,5871,0,0,0,0
80,5878,0,0,0,0
80,5879,1,0,0,0
80,5891,1,0,0,1
80,5912,0,0,1,1
80,5913,0,0,0,0
80,5918,0,0,0,0
80,5938,0,0,0,0
80,5943,0,0,0,0
80,5946,0,0,1,1
80,5952,0,0,0,0
80,5963,0,0,1,1
80,5970,0,0,1,1
80,5971,1,0,0,1
80,5972,0,0,0,0
80,5988,0,0,0,0
80,5989,0,0,1,1
80,6205,0,0,0,0
80,6206,0,0,0,0
80,6207,0,0,0,0
80,6208,0,0,1,1
80,6209,0,0,1,1
80,6210,0,0,1,1
80,6212,0,0,0,0
80,6218,0,0,1,1
80,6219,0,0,0,0
80,6220,0,0,1,1
80,6221,1,0,0,1
80,6224,0,0,0,0
80,6225,0,0,1,1
80,6230,0,0,1,1
80,6233,0,0,1,1
80,6234,0,0,0,0
80,6238,0,0,0,0
80,6242,0,0,0,0
80,6245,0,0,0,0
80,6246,0,0,0,0
80,6250,0,0,0,1
80,6251,0,0,0,0
80,6253,0,0,1,1
80,6255,0,0,0,0
80,6257,0,0,0,0
80,6258,0,0,0,0
80,6264,0,0,1,1
80,6265,0,0,1,1
80,6268,0,0,1,1
80,6269,0,0,1,1
80,6270,0,0,1,1
80,6272,0,0,1,1
80,6273,0,0,0,0
80,6274,0,0,0,0
80,6276,1,1,0,0
80,6287,0,0,1,1
80,6291,0,0,0,0
80,6292,0,0,0,0
82,454,0,0,0,0
82,1036,0,0,0,0
82,1528,0,0,0,0
82,1531,0,0,0,0
82,1534,0,0,1,1
82,1536,0,0,0,0
82,1540,0,0,0,1
82,1543,0,0,0,0
82,1545,0,0,0,0
82,1546,0,0,0,0
82,1554,0,0,1,1
82,1557,0,0,0,0
82,1558,0,0,0,0
82,1559,0,0,0,0
82,1562,0,0,0,0
82,1573,0,0,0,0
82,1575,0,0,1,1
82,1578,0,0,1,1
82,1579,0,0,1,1
82,1588,0,0,1,1
82,1596,0,0,0,0
82,1612,0,0,0,0
82,1624,0,0,0,0
82,1670,0,0,0,0
82,1808,0,0,0,0
82,1810,0,0,0,0
82,1823,0,0,0,0
82,1834,0,0,1,1
82,2955,0,0,0,0
82,4044,0,0,0,0
82,5725,0,0,1,1
82,5730,0,0,1,1
82,5731,0,0,0,0
82,5732,0,0,0,0
82,5733,0,0,1,1
82,5734,0,0,1,1
82,5737,0,0,0,0
82,5752,0,0,1,1
82,5755,1,1,0,0
82,5758,0,0,1,1
82,5768,0,0,1,1
82,5772,0,0,1,1
82,5774,0,0,0,0
82,5778,0,0,1,1
82,5781,0,0,1,1
82,5783,0,0,1,1
82,5785,0,0,0,0
82,5793,0,0,0,0
82,5797,0,0,0,0
82,5817,1,1,0,0
82,5819,0,0,0,0
82,5828,0,0,0,0
82,5833,0,0,1,1
82,5841,0,0,0,0
82,5847,0,0,0,0
82,5863,0,0,1,1
82,5864,0,0,1,1
82,5865,0,0,0,0
82,5867,0,0,1,1
82,5869,0,0,1,1
82,5870,0,0,0,0
82,5871,0,0,0,0
82,5873,0,0,0,0
82,5874,0,0,0,0
82,5878,0,0,1,1
82,5879,0,0,0,0
82,5891,0,0,0,0
82,5912,0,0,1,1
82,5913,0,0,0,0
82,5918,0,0,0,0
82,5919,1,1,0,0
82,5920,0,0,1,1
82,5921,0,0,0,0
82,5923,0,0,1,1
82,5938,0,0,0,0
82,5939,0,0,0,0
82,5943,0,0,0,0
82,5944,0,0,0,0
82,5946,0,0,1,1
82,5952,0,0,0,0
82,5953,0,0,0,0
82,5958,0,0,1,1
82,5963,0,0,0,0
82,5970,0,0,0,0
82,5971,0,0,1,1
82,5972,0,0,1,1
82,5988,0,0,0,0
82,5989,0,0,1,1
82,6205,0,0,1,1
82,6206,0,0,0,0
82,6207,1,0,0,1
82,6208,0,0,0,0
82,6209,0,0,0,0
82,6210,0,0,1,1
82,6212,0,0,0,0
82,6213,0,0,0,1
82,6214,0,0,1,0
82,6218,1,1,0,0
82,6219,0,0,1,1
82,6220,0,0,0,0
82,6221,0,0,0,0
82,6222,0,0,0,1
82,6223,0,0,0,0
82,6224,0,0,1,1
82,6225,0,0,1,1
82,6226,0,0,0,0
82,6228,0,0,0,1
82,6230,0,0,0,0
82,6231,0,0,1,1
82,6232,0,0,1,1
82,6233,0,0,1,1
82,6234,0,0,0,0
82,6235,0,0,1,1
82,6236,0,0,0,0
82,6238,0,0,0,0
82,6239,0,0,0,0
82,6242,0,0,1,1
82,6243,0,0,0,0
82,6245,0,0,0,0
82,6246,0,0,0,0
82,6248,1,1,0,0
82,6249,0,0,0,0
82,6250,0,0,1,1
82,6251,0,0,0,0
82,6252,1,1,0,0
82,6253,0,0,1,1
82,6255,0,0,1,1
82,6256,0,0,1,1
82,6257,0,0,1,1
82,6258,0,0,0,0
82,6259,0,0,0,0
82,6260,1,1,0,0
82,6261,0,0,0,0
82,6262,0,0,0,0
82,6264,0,0,0,0
82,6265,0,0,1,1
82,6267,0,0,0,0
82,6268,0,0,0,0
82,6269,0,0,0,0
82,6270,0,0,0,0
82,6271,1,1,0,0
82,6272,0,0,1,1
82,6273,0,0,0,0
82,6274,0,0,1,1
82,6275,0,0,0,0
82,6276,1,1,0,0
82,6277,0,0,0,0
82,6278,0,0,0,0
82,6281,0,0,0,0
82,6282,0,0,0,0
82,6284,0,0,0,0
82,6285,0,0,1,1
82,6286,0,0,1,1
82,6287,0,0,0,0
82,6288,0,0,0,0
82,6289,0,0,1,1
82,6290,0,0,0,0
82,6291,0,0,0,0
82,6292,0,0,0,0
82,6293,0,0,0,0
82,6631,0,0,0,0
83,1544,1,1,0,0
83,1556,1,1,0,0
83,3146,0,0,0,0
83,3249,1,0,0,0
83,4625,1,1,0,0
83,4630,0,0,0,0
83,4636,1,1,0,0
83,4639,0,0,0,0
83,4644,1,1,0,0
83,4716,1,1,0,0
83,4720,1,1,0,0
83,4751,1,1,0,0
83,4752,0,0,0,0
83,6768,1,1,0,0
83,6769,1,1,0,0
83,6793,0,0,0,0
83,6794,1,1,0,0
83,6796,0,0,1,1
83,6797,0,0,1,1
83,6798,0,0,0,0
83,6799,0,0,0,0
83,6800,0,0,0,0
83,6801,0,0,0,0
83,6802,1,1,0,0
83,6804,1,1,0,0
83,6807,0,0,0,0
83,6809,0,0,1,1
83,6810,0,0,1,1
83,6811,0,0,0,0
83,6814,1,0,0,0
83,6818,0,0,0,0
83,6819,1,1,0,0
83,6821,1,1,0,0
83,6822,0,0,1,1
83,6824,0,0,1,1
83,6825,0,0,1,1
83,6826,0,0,0,0
83,6827,1,1,0,0
83,6828,1,0,0,0
83,6829,1,1,0,0
83,6830,1,0,0,0
83,6831,1,1,0,0
83,6833,0,0,1,1
83,6835,1,1,0,0
83,6836,1,1,0,0
83,6837,1,1,0,0
83,6840,0,0,0,0
83,6869,1,1,0,0
83,6900,0,0,0,0
83,6928,1,0,0,0
83,6930,1,1,0,0
83,6931,0,0,0,0
83,6932,1,1,0,0
83,6933,1,1,0,0
83,6935,1,1,0,0
83,6936,1,1,0,0
83,6937,0,0,0,0
83,6938,1,0,0,0
83,6939,0,0,0,0
83,6948,1,1,0,0
83,6962,1,1,0,0
83,6963,1,1,0,0
84,1544,1,1,0,0
84,1585,1,1,0,0
84,3179,1,1,0,0
84,3249,1,1,0,0
84,3304,1,1,0,0
84,4625,1,1,0,0
84,4629,1,1,0,0
84,4636,1,1,0,0
84,4638,0,0,0,0
84,4639,1,0,0,0
84,4644,1,1,0,0
84,4706,0,0,0,0
84,4716,1,1,0,0
84,4720,1,1,0,0
84,4751,1,1,0,0
84,4752,1,1,0,0
84,6768,1,1,0,0
84,6769,1,1,0,0
84,6770,1,1,0,0
84,6793,1,0,0,0
84,6794,1,1,0,0
84,6796,1,1,0,0
84,6797,0,0,0,0
84,6798,0,0,0,0
84,6799,1,1,0,0
84,6800,0,0,0,0
84,6801,0,0,1,1
84,6802,1,1,0,0
84,6804,1,1,0,0
84,6807,0,0,1,1
84,6809,1,1,0,0
84,6810,1,1,0,0
84,6811,1,1,0,0
84,6814,0,0,1,1
84,6818,1,1,0,0
84,6819,1,1,0,0
84,6821,1,1,0,0
84,6822,1,1,0,0
84,6824,1,1,0,0
84,6825,1,0,0,0
84,6826,1,1,0,0
84,6827,0,0,0,0
84,6828,1,1,0,0
84,6830,1,1,0,0
84,6831,1,1,0,0
84,6833,0,0,0,0
84,6835,1,1,0,0
84,6836,1,1,0,0
84,6837,1,1,0,0
84,6840,1,1,0,0
84,6869,1,1,0,0
84,6900,0,0,1,1
84,6928,1,0,0,0
84,6930,1,1,0,0
84,6931,1,1,0,0
84,6932,1,1,0,0
84,6933,1,1,0,0
84,6935,1,1,0,0
84,6936,1,1,0,0
84,6937,1,1,0,0
84,6938,1,1,0,0
84,6939,1,1,0,0
84,6948,1,1,0,0
84,6962,1,1,0,0
84,6963,1,1,0,0
85,394,0,0,0,0
85,888,1,0,0,1
85,927,1,0,0,0
85,964,1,1,0,0
85,1035,0,0,0,0
85,1067,1,1,0,0
85,1083,0,0,0,0
85,1188,0,0,0,0
85,1325,1,0,0,0
85,1544,0,0,1,1
85,1555,0,0,0,0
85,1556,1,1,0,0
85,1585,0,0,0,0
85,1598,0,0,1,1
85,1628,1,1,0,0
85,1687,0,0,0,0
85,1744,0,0,0,0
85,1817,1,1,0,0
85,3132,0,0,0,0
85,3144,0,0,0,0
85,3146,0,0,0,0
85,3148,1,0,0,0
85,3150,1,0,0,1
85,3160,1,0,0,0
85,3164,1,1,0,0
85,3179,0,0,0,0
85,3197,1,1,0,0
85,3206,0,0,0,0
85,3228,1,1,0,0
85,3233,0,0,0,0
85,3234,0,0,0,0
85,3249,1,1,0,0
85,3259,1,1,0,0
85,3289,0,0,1,1
85,3307,1,1,0,0
85,3990,0,0,0,0
85,4469,1,1,0,0
85,4600,1,1,0,0
85,4606,1,0,0,0
85,4608,0,0,1,1
85,4609,0,0,0,0
85,4612,0,0,0,0
85,4614,0,0,0,0
85,4617,0,0,1,1
85,4620,0,0,0,0
85,4622,1,0,0,0
85,4623,0,0,0,1
85,4624,0,0,0,0
85,4625,0,0,0,0
85,4629,1,0,0,0
85,4630,0,0,1,1
85,4633,0,0,0,0
85,4634,1,0,0,0
85,4636,1,1,0,0
85,4637,1,1,0,0
85,4638,1,1,0,0
85,4639,0,0,0,0
85,4640,0,0,1,1
85,4641,0,0,0,0
85,4642,0,0,0,0
85,4643,0,0,1,1
85,4685,1,0,0,0
85,4705,1,0,0,1
85,4706,0,0,0,0
85,4719,1,1,0,0
85,4720,1,1,0,0
85,4752,1,0,0,1
85,4754,0,0,0,0
85,4762,1,1,0,0
86,394,1,1,0,0
86,899,1,1,0,0
86,927,1,1,0,0
86,1067,1,0,0,1
86,1158,1,1,0,0
86,1325,0,0,1,1
86,1488,1,1,0,0
86,1598,1,1,0,0
86,1687,1,0,0,0
86,3122,0,0,0,0
86,3124,0,0,1,1
86,3132,1,0,0,1
86,3134,0,0,0,0
86,3143,0,0,1,1
86,3144,0,0,0,0
86,3145,0,0,0,0
86,3146,0,0,1,1
86,3147,0,0,0,0
86,3148,1,0,0,0
86,3150,0,0,0,1
86,3151,0,0,0,0
86,3158,0,0,1,1
86,3161,0,0,0,0
86,3162,0,0,0,0
86,3164,0,0,0,0
86,3181,0,0,0,0
86,3183,0,0,0,0
86,3184,0,0,0,0
86,3186,0,0,1,0
86,3197,0,0,0,0
86,3228,0,0,0,0
86,3233,0,0,0,0
86,3234,0,0,1,1
86,3275,1,1,0,0
86,3289,1,1,0,0
86,3296,0,0,0,0
86,3298,0,0,0,0
86,3313,1,0,0,0
87,1544,0,0,0,0
87,1585,0,0,1,1
87,4608,0,0,1,1
87,4620,0,0,0,0
87,4719,0,0,0,0
87,4761,1,1,0,0
87,6768,0,0,1,1
87,6769,1,1,0,0
87,6770,0,0,0,0
87,6793,0,0,0,0
87,6794,0,0,0,0
87,6796,0,0,1,1
87,6797,0,0,0,0
87,6798,0,0,0,0
87,6799,0,0,0,0
87,6800,0,0,0,0
